lat,long,year,item,group_rank,temp,rain,n,p,k,value,xgb_rank
32.6475314,54.5643516,2013,Raw milk of goats,39,228,15.94,0.750317612,0.244544269,0.005138119,61099140,31
32.6475314,54.5643516,2013,Sugar beet,40,228,15.94,0.750317612,0.244544269,0.005138119,122667944,43
32.6475314,54.5643516,2013,Beans  dry,41,228,15.94,0.750317612,0.244544269,0.005138119,61099140,16
32.6475314,54.5643516,2013,Apricots,42,228,15.94,0.750317612,0.244544269,0.005138119,38609516,8
32.6475314,54.5643516,2013,Cherries,43,228,15.94,0.750317612,0.244544269,0.005138119,61849252,39
32.6475314,54.5643516,2013,Onions and shallots  dry  excluding dehydrated ,44,228,15.94,0.750317612,0.244544269,0.005138119,84377904,41
32.6475314,54.5643516,2013,Cantaloupes and other melons,45,228,15.94,0.750317612,0.244544269,0.005138119,61099140,17
32.6475314,54.5643516,2013,Lemons and limes,46,228,15.94,0.750317612,0.244544269,0.005138119,61099140,24
32.6475314,54.5643516,2013,Maize  corn ,47,228,15.94,0.750317612,0.244544269,0.005138119,318970656,55
32.6475314,54.5643516,2013,Almonds  in shell,48,228,15.94,0.750317612,0.244544269,0.005138119,61099140,15
32.6475314,54.5643516,2013,Watermelons,49,228,15.94,0.750317612,0.244544269,0.005138119,114318936,42
32.6475314,54.5643516,2013,Natural honey,50,228,15.94,0.750317612,0.244544269,0.005138119,61099140,27
32.6475314,54.5643516,2013,Peaches and nectarines,51,228,15.94,0.750317612,0.244544269,0.005138119,61099140,29
32.6475314,54.5643516,2013,Oranges,52,228,15.94,0.750317612,0.244544269,0.005138119,152068416,47
32.6475314,54.5643516,2013,Dates,53,228,15.94,0.750317612,0.244544269,0.005138119,300913664,53
32.6475314,54.5643516,2013,Barley,54,228,15.94,0.750317612,0.244544269,0.005138119,209463376,50
32.6475314,54.5643516,2013,Grapes,55,228,15.94,0.750317612,0.244544269,0.005138119,221195616,51
32.6475314,54.5643516,2013,Cucumbers and gherkins,56,228,15.94,0.750317612,0.244544269,0.005138119,127388008,44
32.6475314,54.5643516,2013,Walnuts  in shell,57,228,15.94,0.750317612,0.244544269,0.005138119,61099140,38
32.6475314,54.5643516,2013,Tomatoes,58,228,15.94,0.750317612,0.244544269,0.005138119,337111456,56
32.6475314,54.5643516,2013,Apples,59,228,15.94,0.750317612,0.244544269,0.005138119,304344928,54
32.6475314,54.5643516,2013,Potatoes,60,228,15.94,0.750317612,0.244544269,0.005138119,371769312,57
32.6475314,54.5643516,2013,Rice,61,228,15.94,0.750317612,0.244544269,0.005138119,874503936,62
32.6475314,54.5643516,2013,Pistachios  in shell,62,228,15.94,0.750317612,0.244544269,0.005138119,523337024,59
32.6475314,54.5643516,2013,Wheat,63,228,15.94,0.750317612,0.244544269,0.005138119,1974426496,63
32.6475314,54.5643516,2013,Raw milk of cattle,64,228,15.94,0.750317612,0.244544269,0.005138119,825840192,61
33.0955793,44.1749775,2013,Lentils  dry,1,216,25.14,0.69180694,0.290719668,0.017473392,117473192,5
33.0955793,44.1749775,2013,Chick peas  dry,2,216,25.14,0.69180694,0.290719668,0.017473392,137059712,11
33.0955793,44.1749775,2013,Peaches and nectarines,3,216,25.14,0.69180694,0.290719668,0.017473392,137059712,20
33.0955793,44.1749775,2013,Millet,4,216,25.14,0.69180694,0.290719668,0.017473392,137059712,17
33.0955793,44.1749775,2013,Tangerines  mandarins  clementines,5,216,25.14,0.69180694,0.290719668,0.017473392,137059712,24
33.0955793,44.1749775,2013,Broad beans and horse beans  dry,6,216,25.14,0.69180694,0.290719668,0.017473392,141979792,26
33.0955793,44.1749775,2013,Green garlic,7,216,25.14,0.69180694,0.290719668,0.017473392,137059712,14
33.0955793,44.1749775,2013,Spinach,8,216,25.14,0.69180694,0.290719668,0.017473392,137059712,22
33.0955793,44.1749775,2013,Lemons and limes,9,216,25.14,0.69180694,0.290719668,0.017473392,137059712,15
33.0955793,44.1749775,2013,Pears,10,216,25.14,0.69180694,0.290719668,0.017473392,137059712,21
33.0955793,44.1749775,2013,Plums and sloes,11,216,25.14,0.69180694,0.290719668,0.017473392,128208576,6
33.0955793,44.1749775,2013,Other beans  green,12,216,25.14,0.69180694,0.290719668,0.017473392,137059712,19
33.0955793,44.1749775,2013,Cabbages,13,216,25.14,0.69180694,0.290719668,0.017473392,134626752,7
33.0955793,44.1749775,2013,Figs,14,216,25.14,0.69180694,0.290719668,0.017473392,137059712,13
33.0955793,44.1749775,2013,Carrots and turnips,15,216,25.14,0.69180694,0.290719668,0.017473392,137059712,9
33.0955793,44.1749775,2013,Cauliflowers and broccoli,16,216,25.14,0.69180694,0.290719668,0.017473392,137059712,10
33.0955793,44.1749775,2013,Olives,17,216,25.14,0.69180694,0.290719668,0.017473392,545415360,41
33.0955793,44.1749775,2013,Sorghum,18,216,25.14,0.69180694,0.290719668,0.017473392,155605984,27
33.0955793,44.1749775,2013,Apricots,19,216,25.14,0.69180694,0.290719668,0.017473392,114570096,4
33.0955793,44.1749775,2013,Apples,20,216,25.14,0.69180694,0.290719668,0.017473392,380305632,37
33.0955793,44.1749775,2013,Onions and shallots  dry  excluding dehydrated ,21,216,25.14,0.69180694,0.290719668,0.017473392,160338480,29
33.0955793,44.1749775,2013,Lettuce and chicory,22,216,25.14,0.69180694,0.290719668,0.017473392,137059712,16
33.0955793,44.1749775,2013,Broad beans and horse beans  green,23,216,25.14,0.69180694,0.290719668,0.017473392,102199184,3
33.0955793,44.1749775,2013,String beans,24,216,25.14,0.69180694,0.290719668,0.017473392,137059712,23
33.0955793,44.1749775,2013,Oranges,25,216,25.14,0.69180694,0.290719668,0.017473392,178108032,30
33.0955793,44.1749775,2013,Cantaloupes and other melons,26,216,25.14,0.69180694,0.290719668,0.017473392,137059712,8
33.0955793,44.1749775,2013,Onions and shallots  green,27,216,25.14,0.69180694,0.290719668,0.017473392,94444528,2
33.0955793,44.1749775,2013,Hen eggs in shell  fresh,28,216,25.14,0.69180694,0.290719668,0.017473392,305567488,35
33.0955793,44.1749775,2013,Raw milk of cattle,29,216,25.14,0.69180694,0.290719668,0.017473392,913482048,42
33.0955793,44.1749775,2013,Chillies and peppers  green  Capsicum spp  and Pimenta spp  ,30,216,25.14,0.69180694,0.290719668,0.017473392,156497568,28
33.0955793,44.1749775,2013,Pumpkins  squash and gourds,31,216,25.14,0.69180694,0.290719668,0.017473392,138889712,25
33.0955793,44.1749775,2013,Grapes,32,216,25.14,0.69180694,0.290719668,0.017473392,516694432,40
33.0955793,44.1749775,2013,Watermelons,33,216,25.14,0.69180694,0.290719668,0.017473392,190279504,32
33.0955793,44.1749775,2013,Okra,34,216,25.14,0.69180694,0.290719668,0.017473392,137059712,18
33.0955793,44.1749775,2013,Dates,35,216,25.14,0.69180694,0.290719668,0.017473392,184837424,31
33.0955793,44.1749775,2013,Eggplants  aubergines ,36,216,25.14,0.69180694,0.290719668,0.017473392,137059712,12
33.0955793,44.1749775,2013,Rice,37,216,25.14,0.69180694,0.290719668,0.017473392,-290328000,1
33.0955793,44.1749775,2013,Potatoes,38,216,25.14,0.69180694,0.290719668,0.017473392,399384768,38
33.0955793,44.1749775,2013,Cucumbers and gherkins,39,216,25.14,0.69180694,0.290719668,0.017473392,203348576,33
33.0955793,44.1749775,2013,Barley,40,216,25.14,0.69180694,0.290719668,0.017473392,225404576,34
33.0955793,44.1749775,2013,Tomatoes,41,216,25.14,0.69180694,0.290719668,0.017473392,359790304,36
33.0955793,44.1749775,2013,Maize  corn ,42,216,25.14,0.69180694,0.290719668,0.017473392,429611168,39
33.0955793,44.1749775,2013,Wheat,43,216,25.14,0.69180694,0.290719668,0.017473392,3084297472,43
33.8439408,13.52806403,2013,Eggplants  aubergines ,1,207,20,0.510841284,0.455333912,0.033824805,76923224,19
33.8439408,13.52806403,2013,Mushrooms and truffles,2,207,20,0.510841284,0.455333912,0.033824805,35662632,1
33.8439408,13.52806403,2013,Asparagus,3,207,20,0.510841284,0.455333912,0.033824805,135202752,36
33.8439408,13.52806403,2013,Other beans  green,4,207,20,0.510841284,0.455333912,0.033824805,76923224,24
33.8439408,13.52806403,2013,Quinces,5,207,20,0.510841284,0.455333912,0.033824805,51624512,8
33.8439408,13.52806403,2013,Unmanufactured tobacco,6,207,20,0.510841284,0.455333912,0.033824805,76923224,31
33.8439408,13.52806403,2013,Spinach,7,207,20,0.510841284,0.455333912,0.033824805,76923224,27
33.8439408,13.52806403,2013,Cauliflowers and broccoli,8,207,20,0.510841284,0.455333912,0.033824805,76923224,17
33.8439408,13.52806403,2013,Triticale,9,207,20,0.510841284,0.455333912,0.033824805,76923224,30
33.8439408,13.52806403,2013,Cabbages,10,207,20,0.510841284,0.455333912,0.033824805,74490280,13
33.8439408,13.52806403,2013,Chick peas  dry,11,207,20,0.510841284,0.455333912,0.033824805,76923224,18
33.8439408,13.52806403,2013,Plums and sloes,12,207,20,0.510841284,0.455333912,0.033824805,68072120,11
33.8439408,13.52806403,2013,Artichokes,13,207,20,0.510841284,0.455333912,0.033824805,35760956,2
33.8439408,13.52806403,2013,Strawberries,14,207,20,0.510841284,0.455333912,0.033824805,76923224,28
33.8439408,13.52806403,2013,Green garlic,15,207,20,0.510841284,0.455333912,0.033824805,76923224,21
33.8439408,13.52806403,2013,Cherries,16,207,20,0.510841284,0.455333912,0.033824805,50973404,6
33.8439408,13.52806403,2013,Apricots,17,207,20,0.510841284,0.455333912,0.033824805,54433592,9
33.8439408,13.52806403,2013,Figs,18,207,20,0.510841284,0.455333912,0.033824805,76923224,20
33.8439408,13.52806403,2013,Pumpkins  squash and gourds,19,207,20,0.510841284,0.455333912,0.033824805,78753224,32
33.8439408,13.52806403,2013,Lemons and limes,20,207,20,0.510841284,0.455333912,0.033824805,76923224,22
33.8439408,13.52806403,2013,Tangerines  mandarins  clementines,21,207,20,0.510841284,0.455333912,0.033824805,76923224,29
33.8439408,13.52806403,2013,Pears,22,207,20,0.510841284,0.455333912,0.033824805,76923224,26
33.8439408,13.52806403,2013,Lettuce and chicory,23,207,20,0.510841284,0.455333912,0.033824805,76923224,23
33.8439408,13.52806403,2013,Pomelos and grapefruits,24,207,20,0.510841284,0.455333912,0.033824805,51407408,7
33.8439408,13.52806403,2013,Peas  green,25,207,20,0.510841284,0.455333912,0.033824805,50905416,5
33.8439408,13.52806403,2013,Cucumbers and gherkins,26,207,20,0.510841284,0.455333912,0.033824805,67106392,10
33.8439408,13.52806403,2013,Broad beans and horse beans  green,27,207,20,0.510841284,0.455333912,0.033824805,42062624,3
33.8439408,13.52806403,2013,Broad beans and horse beans  dry,28,207,20,0.510841284,0.455333912,0.033824805,73762520,12
33.8439408,13.52806403,2013,Carrots and turnips,29,207,20,0.510841284,0.455333912,0.033824805,76923224,16
33.8439408,13.52806403,2013,Cantaloupes and other melons,30,207,20,0.510841284,0.455333912,0.033824805,76923224,15
33.8439408,13.52806403,2013,Onions and shallots  green,31,207,20,0.510841284,0.455333912,0.033824805,48658508,4
33.8439408,13.52806403,2013,Barley,32,207,20,0.510841284,0.455333912,0.033824805,165267984,37
33.8439408,13.52806403,2013,Oranges,33,207,20,0.510841284,0.455333912,0.033824805,167892384,38
33.8439408,13.52806403,2013,Apples,34,207,20,0.510841284,0.455333912,0.033824805,246397200,40
33.8439408,13.52806403,2013,Grapes,35,207,20,0.510841284,0.455333912,0.033824805,296938624,42
33.8439408,13.52806403,2013,Peaches and nectarines,36,207,20,0.510841284,0.455333912,0.033824805,76923224,25
33.8439408,13.52806403,2013,Watermelons,37,207,20,0.510841284,0.455333912,0.033824805,130142984,35
33.8439408,13.52806403,2013,Potatoes,38,207,20,0.510841284,0.455333912,0.033824805,339248288,43
33.8439408,13.52806403,2013,Almonds  in shell,39,207,20,0.510841284,0.455333912,0.033824805,76923224,14
33.8439408,13.52806403,2013,Tomatoes,40,207,20,0.510841284,0.455333912,0.033824805,388072928,44
33.8439408,13.52806403,2013,Hen eggs in shell  fresh,41,207,20,0.510841284,0.455333912,0.033824805,200456336,39
33.8439408,13.52806403,2013,Chillies and peppers  green  Capsicum spp  and Pimenta spp  ,42,207,20,0.510841284,0.455333912,0.033824805,96361080,33
33.8439408,13.52806403,2013,Wheat,43,207,20,0.510841284,0.455333912,0.033824805,941520640,46
33.8439408,13.52806403,2013,Dates,44,207,20,0.510841284,0.455333912,0.033824805,124700928,34
33.8439408,13.52806403,2013,Raw milk of cattle,45,207,20,0.510841284,0.455333912,0.033824805,271500576,41
33.8439408,13.52806403,2013,Olives,46,207,20,0.510841284,0.455333912,0.033824805,527843744,45
33.8750629,35.843409,2013,Green garlic,1,661,20.08,0.723563093,0,0.276436907,-23083334,10
33.8750629,35.843409,2013,Cantaloupes and other melons,2,661,20.08,0.723563093,0,0.276436907,-23083334,7
33.8750629,35.843409,2013,Cauliflowers and broccoli,3,661,20.08,0.723563093,0,0.276436907,-23083334,8
33.8750629,35.843409,2013,Barley,4,661,20.08,0.723563093,0,0.276436907,-43465120,2
33.8750629,35.843409,2013,Cabbages,5,661,20.08,0.723563093,0,0.276436907,-25516282,5
33.8750629,35.843409,2013,Broad beans and horse beans  green,6,661,20.08,0.723563093,0,0.276436907,-57943932,1
33.8750629,35.843409,2013,Chillies and peppers  green  Capsicum spp  and Pimenta spp  ,7,661,20.08,0.723563093,0,0.276436907,44242132,18
33.8750629,35.843409,2013,Avocados,8,661,20.08,0.723563093,0,0.276436907,-23083334,6
33.8750629,35.843409,2013,Pears,9,661,20.08,0.723563093,0,0.276436907,-23083334,13
33.8750629,35.843409,2013,Lettuce and chicory,10,661,20.08,0.723563093,0,0.276436907,-23083334,11
33.8750629,35.843409,2013,Eggplants  aubergines ,11,661,20.08,0.723563093,0,0.276436907,-23083334,9
33.8750629,35.843409,2013,Watermelons,12,661,20.08,0.723563093,0,0.276436907,-26631046,4
33.8750629,35.843409,2013,Tangerines  mandarins  clementines,13,661,20.08,0.723563093,0,0.276436907,-23083334,14
33.8750629,35.843409,2013,Bananas,14,661,20.08,0.723563093,0,0.276436907,-27765314,3
33.8750629,35.843409,2013,Onions and shallots  dry  excluding dehydrated ,15,661,20.08,0.723563093,0,0.276436907,195434.5,16
33.8750629,35.843409,2013,Grapes,16,661,20.08,0.723563093,0,0.276436907,482614688,26
33.8750629,35.843409,2013,Other beans  green,17,661,20.08,0.723563093,0,0.276436907,-23083334,12
33.8750629,35.843409,2013,Hen eggs in shell  fresh,18,661,20.08,0.723563093,0,0.276436907,154281488,20
33.8750629,35.843409,2013,Wheat,19,661,20.08,0.723563093,0,0.276436907,835972544,27
33.8750629,35.843409,2013,Cucumbers and gherkins,20,661,20.08,0.723563093,0,0.276436907,6734679.5,17
33.8750629,35.843409,2013,Oranges,21,661,20.08,0.723563093,0,0.276436907,67885912,19
33.8750629,35.843409,2013,Unmanufactured tobacco,22,661,20.08,0.723563093,0,0.276436907,-23083334,15
33.8750629,35.843409,2013,Apples,23,661,20.08,0.723563093,0,0.276436907,164207056,21
33.8750629,35.843409,2013,Olives,24,661,20.08,0.723563093,0,0.276436907,279897952,25
33.8750629,35.843409,2013,Tomatoes,25,661,20.08,0.723563093,0,0.276436907,216659792,22
33.8750629,35.843409,2013,Potatoes,26,661,20.08,0.723563093,0,0.276436907,239241632,24
33.8750629,35.843409,2013,Raw milk of cattle,27,661,20.08,0.723563093,0,0.276436907,227849232,23
35.000074,104.999927,2013,Cashew nuts  in shell,1,645,9.3,0.577224599,0.257912149,0.164863253,3689681664,23
35.000074,104.999927,2013,Jute  raw or retted,2,645,9.3,0.577224599,0.257912149,0.164863253,4294855936,29
35.000074,104.999927,2013,Figs,3,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,53
35.000074,104.999927,2013,Sisal  raw,4,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,72
35.000074,104.999927,2013,Mustard seed,5,645,9.3,0.577224599,0.257912149,0.164863253,1971317632,5
35.000074,104.999927,2013,Chick peas  dry,6,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,51
35.000074,104.999927,2013,Hop cones,7,645,9.3,0.577224599,0.257912149,0.164863253,2653660416,11
35.000074,104.999927,2013,Safflower seed,8,645,9.3,0.577224599,0.257912149,0.164863253,3120863232,18
35.000074,104.999927,2013,Castor oil seeds,9,645,9.3,0.577224599,0.257912149,0.164863253,3430747392,20
35.000074,104.999927,2013,Leeks and other alliaceous vegetables,10,645,9.3,0.577224599,0.257912149,0.164863253,4861261824,42
35.000074,104.999927,2013,Melonseed,11,645,9.3,0.577224599,0.257912149,0.164863253,751835776,1
35.000074,104.999927,2013,Green corn  maize ,12,645,9.3,0.577224599,0.257912149,0.164863253,2661564160,12
35.000074,104.999927,2013,Hazelnuts  in shell,13,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,55
35.000074,104.999927,2013,Broad beans and horse beans  green,14,645,9.3,0.577224599,0.257912149,0.164863253,2826961664,13
35.000074,104.999927,2013,Quinces,15,645,9.3,0.577224599,0.257912149,0.164863253,2632389632,10
35.000074,104.999927,2013,Ramie  raw or retted,16,645,9.3,0.577224599,0.257912149,0.164863253,2936470016,16
35.000074,104.999927,2013,Almonds  in shell,17,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,46
35.000074,104.999927,2013,Meat of camels  fresh or chilled,18,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,58
35.000074,104.999927,2013,Apricots,19,645,9.3,0.577224599,0.257912149,0.164863253,4882916864,45
35.000074,104.999927,2013,Coconuts  in shell,20,645,9.3,0.577224599,0.257912149,0.164863253,4935464960,80
35.000074,104.999927,2013,Chillies and peppers  dry  Capsicum spp   Pimenta spp    raw,21,645,9.3,0.577224599,0.257912149,0.164863253,4005416960,26
35.000074,104.999927,2013,Tung nuts,22,645,9.3,0.577224599,0.257912149,0.164863253,4751813632,40
35.000074,104.999927,2013,Oats,23,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,65
35.000074,104.999927,2013,Buckwheat,24,645,9.3,0.577224599,0.257912149,0.164863253,4320466432,31
35.000074,104.999927,2013,Palm oil,25,645,9.3,0.577224599,0.257912149,0.164863253,1760323328,2
35.000074,104.999927,2013,Lentils  dry,26,645,9.3,0.577224599,0.257912149,0.164863253,4590801920,36
35.000074,104.999927,2013,Cherries,27,645,9.3,0.577224599,0.257912149,0.164863253,2892505344,15
35.000074,104.999927,2013,Dates,28,645,9.3,0.577224599,0.257912149,0.164863253,3454350848,21
35.000074,104.999927,2013,Coffee  green,29,645,9.3,0.577224599,0.257912149,0.164863253,4328252416,32
35.000074,104.999927,2013,Meat of mules  fresh or chilled,30,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,61
35.000074,104.999927,2013,Papayas,31,645,9.3,0.577224599,0.257912149,0.164863253,3779248384,24
35.000074,104.999927,2013,Pepper  Piper spp    raw,32,645,9.3,0.577224599,0.257912149,0.164863253,3394649344,19
35.000074,104.999927,2013,Pistachios  in shell,33,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,70
35.000074,104.999927,2013,Cassava  fresh,34,645,9.3,0.577224599,0.257912149,0.164863253,1800471936,3
35.000074,104.999927,2013,Onions and shallots  green,35,645,9.3,0.577224599,0.257912149,0.164863253,1957851136,4
35.000074,104.999927,2013,Barley,36,645,9.3,0.577224599,0.257912149,0.164863253,4607055360,37
35.000074,104.999927,2013,Sugar beet,37,645,9.3,0.577224599,0.257912149,0.164863253,4313101824,30
35.000074,104.999927,2013,Pineapples,38,645,9.3,0.577224599,0.257912149,0.164863253,4068860160,28
35.000074,104.999927,2013,Natural honey,39,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,64
35.000074,104.999927,2013,Ginger  raw,40,645,9.3,0.577224599,0.257912149,0.164863253,2176948224,6
35.000074,104.999927,2013,Peas  dry,41,645,9.3,0.577224599,0.257912149,0.164863253,2889249280,14
35.000074,104.999927,2013,Sorghum,42,645,9.3,0.577224599,0.257912149,0.164863253,3648436992,22
35.000074,104.999927,2013,Broad beans and horse beans  dry,43,645,9.3,0.577224599,0.257912149,0.164863253,3051826176,17
35.000074,104.999927,2013,Taro,44,645,9.3,0.577224599,0.257912149,0.164863253,4614319104,38
35.000074,104.999927,2013,Beans  dry,45,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,47
35.000074,104.999927,2013,Millet,46,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,63
35.000074,104.999927,2013,Sesame seed,47,645,9.3,0.577224599,0.257912149,0.164863253,2428678144,7
35.000074,104.999927,2013,Persimmons,48,645,9.3,0.577224599,0.257912149,0.164863253,2517128192,8
35.000074,104.999927,2013,Rye,49,645,9.3,0.577224599,0.257912149,0.164863253,3831933184,25
35.000074,104.999927,2013,Silk worm cocoons suitable for reeling,50,645,9.3,0.577224599,0.257912149,0.164863253,2574181888,9
35.000074,104.999927,2013,Cotton seed,51,645,9.3,0.577224599,0.257912149,0.164863253,5050115584,83
35.000074,104.999927,2013,Meat of rabbits and hares  fresh or chilled,52,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,62
35.000074,104.999927,2013,Pumpkins  squash and gourds,53,645,9.3,0.577224599,0.257912149,0.164863253,4064777984,27
35.000074,104.999927,2013,Walnuts  in shell,54,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,78
35.000074,104.999927,2013,Pomelos and grapefruits,55,645,9.3,0.577224599,0.257912149,0.164863253,4457737216,33
35.000074,104.999927,2013,Natural rubber in primary forms,56,645,9.3,0.577224599,0.257912149,0.164863253,4630206976,39
35.000074,104.999927,2013,Strawberries,57,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,74
35.000074,104.999927,2013,Shorn wool  greasy  including fleece washed shorn wool,58,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,71
35.000074,104.999927,2013,Chestnuts  in shell,59,645,9.3,0.577224599,0.257912149,0.164863253,4546491904,34
35.000074,104.999927,2013,Oranges,60,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,66
35.000074,104.999927,2013,Lemons and limes,61,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,56
35.000074,104.999927,2013,Sunflower seed,62,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,75
35.000074,104.999927,2013,Peas  green,63,645,9.3,0.577224599,0.257912149,0.164863253,4873634816,44
35.000074,104.999927,2013,Cauliflowers and broccoli,64,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,50
35.000074,104.999927,2013,Carrots and turnips,65,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,49
35.000074,104.999927,2013,Lettuce and chicory,66,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,57
35.000074,104.999927,2013,Mangoes  guavas and mangosteens,67,645,9.3,0.577224599,0.257912149,0.164863253,4552046592,35
35.000074,104.999927,2013,Bananas,68,645,9.3,0.577224599,0.257912149,0.164863253,4960936960,82
35.000074,104.999927,2013,Soya beans,69,645,9.3,0.577224599,0.257912149,0.164863253,6661661696,89
35.000074,104.999927,2013,Green garlic,70,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,54
35.000074,104.999927,2013,Groundnuts  excluding shelled,71,645,9.3,0.577224599,0.257912149,0.164863253,4931549184,79
35.000074,104.999927,2013,Asparagus,72,645,9.3,0.577224599,0.257912149,0.164863253,4871961600,43
35.000074,104.999927,2013,Grapes,73,645,9.3,0.577224599,0.257912149,0.164863253,6579904512,88
35.000074,104.999927,2013,Cabbages,74,645,9.3,0.577224599,0.257912149,0.164863253,4945022464,81
35.000074,104.999927,2013,Spinach,75,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,73
35.000074,104.999927,2013,Unmanufactured tobacco,76,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,77
35.000074,104.999927,2013,Cantaloupes and other melons,77,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,48
35.000074,104.999927,2013,Tangerines  mandarins  clementines,78,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,76
35.000074,104.999927,2013,Meat of geese  fresh or chilled,79,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,59
35.000074,104.999927,2013,Chillies and peppers  green  Capsicum spp  and Pimenta spp  ,80,645,9.3,0.577224599,0.257912149,0.164863253,5689474048,87
35.000074,104.999927,2013,Rape or colza seed,81,645,9.3,0.577224599,0.257912149,0.164863253,5064445952,84
35.000074,104.999927,2013,Peaches and nectarines,82,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,68
35.000074,104.999927,2013,Sweet potatoes,83,645,9.3,0.577224599,0.257912149,0.164863253,10018366464,94
35.000074,104.999927,2013,Pears,84,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,69
35.000074,104.999927,2013,Eggplants  aubergines ,85,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,52
35.000074,104.999927,2013,Raw milk of cattle,86,645,9.3,0.577224599,0.257912149,0.164863253,8593020928,91
35.000074,104.999927,2013,Meat of goat  fresh or chilled,87,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,60
35.000074,104.999927,2013,Meat of sheep  fresh or chilled,88,645,9.3,0.577224599,0.257912149,0.164863253,5576302080,86
35.000074,104.999927,2013,Other beans  green,89,645,9.3,0.577224599,0.257912149,0.164863253,4905406976,67
35.000074,104.999927,2013,Cotton lint  ginned,90,645,9.3,0.577224599,0.257912149,0.164863253,10566745088,95
35.000074,104.999927,2013,Plums and sloes,91,645,9.3,0.577224599,0.257912149,0.164863253,4810796032,41
35.000074,104.999927,2013,Cucumbers and gherkins,92,645,9.3,0.577224599,0.257912149,0.164863253,5449426944,85
35.000074,104.999927,2013,Watermelons,93,645,9.3,0.577224599,0.257912149,0.164863253,12650856448,97
35.000074,104.999927,2013,Apples,94,645,9.3,0.577224599,0.257912149,0.164863253,14515442688,99
35.000074,104.999927,2013,Seed cotton  unginned,95,645,9.3,0.577224599,0.257912149,0.164863253,17411627008,100
35.000074,104.999927,2013,Sugar cane,96,645,9.3,0.577224599,0.257912149,0.164863253,17546000384,101
35.000074,104.999927,2013,Tomatoes,97,645,9.3,0.577224599,0.257912149,0.164863253,7054007808,90
35.000074,104.999927,2013,Mushrooms and truffles,98,645,9.3,0.577224599,0.257912149,0.164863253,8909394944,92
35.000074,104.999927,2013,Potatoes,99,645,9.3,0.577224599,0.257912149,0.164863253,12340624384,96
35.000074,104.999927,2013,Hen eggs in shell  fresh,100,645,9.3,0.577224599,0.257912149,0.164863253,20058714112,103
35.000074,104.999927,2013,Meat of chickens  fresh or chilled,101,645,9.3,0.577224599,0.257912149,0.164863253,18926354432,102
35.000074,104.999927,2013,Tea leaves,102,645,9.3,0.577224599,0.257912149,0.164863253,9375638528,93
35.000074,104.999927,2013,Wheat,103,645,9.3,0.577224599,0.257912149,0.164863253,22382909440,104
35.000074,104.999927,2013,Meat of cattle with the bone  fresh or chilled,104,645,9.3,0.577224599,0.257912149,0.164863253,12908199936,98
35.000074,104.999927,2013,Rice,105,645,9.3,0.577224599,0.257912149,0.164863253,45497503744,106
35.000074,104.999927,2013,Maize  corn ,106,645,9.3,0.577224599,0.257912149,0.164863253,27324741632,105
35.000074,104.999927,2013,Meat of pig with the bone  fresh or chilled,107,645,9.3,0.577224599,0.257912149,0.164863253,1.09379E+11,107
36.5748441,139.2394179,2013,Leeks and other alliaceous vegetables,1,1668,16.54,0.353973765,0.33757716,0.308449074,525050336,13
36.5748441,139.2394179,2013,Other beans  green,2,1668,16.54,0.353973765,0.33757716,0.308449074,569195584,25
36.5748441,139.2394179,2013,Pineapples,3,1668,16.54,0.353973765,0.33757716,0.308449074,569195584,28
36.5748441,139.2394179,2013,Oranges,4,1668,16.54,0.353973765,0.33757716,0.308449074,569195584,24
36.5748441,139.2394179,2013,Buckwheat,5,1668,16.54,0.353973765,0.33757716,0.308449074,-15745294,1
